Date,PredictedRisk,StockAllocation,BondAllocation
2007-04-17,1.1068548787577583,0.7346172838763827,0.2653827161236173
2007-04-18,1.1108625417421647,0.7293262822119294,0.2706737177880706
2007-04-19,1.1148565943637827,0.7241099169717372,0.2758900830282628
2007-04-20,1.1188371790110012,0.7189666245901218,0.28103337540987816
2007-04-23,1.1228044356066684,0.7138948848152864,0.2861051151847136
2007-04-24,1.1267585016674497,0.7088932192209143,0.2911067807790857
2007-04-25,1.13069951236136,0.7039601897786888,0.2960398102213112
2007-04-26,1.1346276005635425,0.6990943974888468,0.30090560251115317
2007-04-27,1.138542896910353,0.6942944810660419,0.30570551893395814
2007-04-30,1.1424455298518166,0.6895591156779186,0.3104408843220814
2007-05-01,1.154491205371656,0.6752448049664616,0.32475519503353845
2007-05-02,1.1664126610456393,0.6615125062591098,0.33848749374089016
2007-05-03,1.1782136845543554,0.6483274116580968,0.3516725883419032
2007-05-04,1.189897874915596,0.6356574357780372,0.36434256422196276
2007-05-07,1.2014686553840723,0.6234729545923992,0.37652704540760085
2007-05-08,1.2129292852387938,0.611746573782083,0.38825342621791703
2007-05-09,1.22428287057315,0.6004529227689634,0.39954707723103655
2007-05-10,1.2355323741889086,0.5895684711715621,0.4104315288284379
2007-05-11,1.2466806246834583,0.5790713648853003,0.4209286351146997
2007-05-14,1.2577303248092562,0.5689412793817995,0.4310587206182005
2007-05-15,1.268684059175486,0.5591592881529065,0.4408407118470935
2007-05-16,1.2688482251953597,0.5590146073082081,0.44098539269179193
2007-05-17,1.2690123703610625,0.5588700009781224,0.44112999902187755
2007-05-18,1.2691764946806536,0.5587254691051283,0.4412745308948717
2007-05-21,1.2693405981621875,0.5585810116317633,0.4414189883682367
2007-05-22,1.2695046808137125,0.5584366285006247,0.4415633714993753
2007-05-23,1.269668742643272,0.5582923196543687,0.44170768034563135
2007-05-24,1.2698327836589047,0.55814808503571,0.44185191496429
2007-05-25,1.2699968038686444,0.5580039245874222,0.4419960754125778
2007-05-29,1.2701608032805187,0.5578598382523383,0.4421401617476617
2007-05-30,1.2703247819025503,0.5577158259733501,0.4422841740266499
2007-05-31,1.2704887397427576,0.5575718876934068,0.4424281123065932
2007-06-01,1.2701361028474047,0.5578815359484752,0.4421184640515248
2007-06-04,1.2697833697898833,0.5581915267654889,0.4418084732345111
2007-06-05,1.2694305404903514,0.558501860712931,0.44149813928706905
2007-06-06,1.2690776148688574,0.5588125383605429,0.4411874616394571
2007-06-07,1.2687245928453383,0.5591235602793279,0.44087643972067214
2007-06-08,1.2683714743396206,0.559434927041555,0.44056507295844505
2007-06-11,1.2680182592714182,0.5597466392207625,0.4402533607792375
2007-06-12,1.2676649475603354,0.5600586973917605,0.4399413026082395
2007-06-13,1.2673115391258643,0.5603711021306349,0.4396288978693651
2007-06-14,1.2669580338873843,0.5606838540147522,0.4393161459852478
2007-06-15,1.2666044317641645,0.56099695362276,0.43900304637723997
2007-06-18,1.261408354294596,0.5656282649959875,0.4343717350040125
2007-06-19,1.256190415236004,0.5703370154259352,0.4296629845740648
2007-06-20,1.2509503372409747,0.5751251669887535,0.4248748330112465
2007-06-21,1.2456878370477353,0.5799947486799693,0.42000525132003075
2007-06-22,1.2404026253020555,0.5849478592941026,0.41505214070589735
2007-06-25,1.2350944063722038,0.5899866704543444,0.4100133295456556
2007-06-26,1.2297628781566123,0.5951134298015092,0.40488657019849084
2007-06-27,1.2244077318838942,0.6003304643521301,0.3996695356478699
2007-06-28,1.2190286519048492,0.6056401840362443,0.3943598159637557
2007-06-29,1.2136253154760466,0.6110450854262116,0.3889549145737884
2007-07-02,1.2404872806986837,0.5848680240485067,0.4151319759514933
2007-07-03,1.2667765632522419,0.5608445057759643,0.43915549422403566
2007-07-05,1.2925283826106346,0.5387190489766481,0.46128095102335187
2007-07-06,1.317774489808166,0.5182750682141908,0.4817249317858092
2007-07-09,1.3425436276027054,0.4993277406331483,0.5006722593668518
2007-07-10,1.3668619149994337,0.48171838719865917,0.5182816128013408
2007-07-11,1.390753170798092,0.4653100062413858,0.5346899937586143
2007-07-12,1.4142391875813172,0.4499836926605761,0.550016307339424
2007-07-13,1.4373399651179009,0.4356357444106028,0.5643642555893972
2007-07-16,1.4596750763279762,0.4224060445654555,0.5775939554345445
2007-07-17,1.4816744128953478,0.40995571704359873,0.5900442829564012
2007-07-18,1.5033527641497553,0.3982178365174068,0.6017821634825933
2007-07-19,1.5247238646134633,0.3871329293584074,0.6128670706415926
2007-07-20,1.545800496413349,0.37664796436205783,0.6233520356379422
2007-07-23,1.5665945792527076,0.36671550321355356,0.6332844967864464
2007-07-24,1.587117249741374,0.3572929819521464,0.6427070180478536
2007-07-25,1.607378931583244,0.34834210045452607,0.6516578995454739
2007-07-26,1.6273893978769667,0.339828301452548,0.660171698547452
2007-07-27,1.6471578265866431,0.33172032412981184,0.6682796758701881
2007-07-30,1.6666928500760092,0.3239898201303376,0.6760101798696624
2007-07-31,1.686002599464615,0.3166110220296138,0.6833889779703862
2007-08-01,1.7075364368491521,0.3086757768763176,0.6913242231236825
2007-08-02,1.72880564555509,0.3011273243311984,0.6988726756688016
2007-08-03,1.749819853755611,0.29393806429231134,0.7060619357076887
2007-08-06,1.7705881195624984,0.2870829615589563,0.7129170384410437
2007-08-07,1.7911189771888079,0.28053925463597523,0.7194607453640247
2007-08-08,1.811420478413695,0.27428620333088866,0.7257137966691114
2007-08-09,1.8315002299208345,0.268304869245277,0.731695130754723
2007-08-10,1.8513654270015043,0.2625779242650938,0.7374220757349061
2007-08-13,1.8710228840457837,0.25708948296989814,0.7429105170301018
2007-08-14,1.890479062188248,0.25182495554663237,0.7481750444533677
2007-08-15,1.9097400944261365,0.2467709183394891,0.753229081660511
2007-08-16,1.9018785126090165,0.2488152333176235,0.7511847666823765
2007-08-17,1.893985367584663,0.2508934194359367,0.7491065805640633
2007-08-20,1.8860602677815301,0.2530063241946718,0.7469936758053282
2007-08-21,1.8781028134641184,0.25515482358801056,0.7448451764119894
2007-08-22,1.870112596492674,0.25733982331131305,0.7426601766886869
2007-08-23,1.8620892000737133,0.25956226003024896,0.740437739969751
2007-08-24,1.8540321985009456,0.2618231027155519,0.738176897284448
2007-08-27,1.8459411568861395,0.2641233540473878,0.7358766459526123
2007-08-28,1.8378156308794458,0.2664640518936131,0.7335359481063869
2007-08-29,1.8296551663786726,0.26884627086649543,0.7311537291335046
2007-08-30,1.8214592992269767,0.27127112396279723,0.7287288760372028
2007-08-31,1.8132275548983925,0.27373976429248004,0.72626023570752
2007-09-04,1.814602717976146,0.27332502427781596,0.726674975722184
2007-09-05,1.815976872262556,0.27291152931078955,0.7270884706892105
2007-09-06,1.81735002001987,0.2724992738015326,0.7275007261984674
2007-09-07,1.8187221635018918,0.27208825219356986,0.7279117478064301
2007-09-10,1.8200933049540275,0.2716784589635693,0.7283215410364308
2007-09-11,1.821463446613328,0.27126988862109624,0.7287301113789038
2007-09-12,1.8228325907085328,0.2708625357083686,0.7291374642916314
2007-09-13,1.824200739460113,0.27045639480001443,0.7295436051999855
2007-09-14,1.825567895080315,0.2700514605028318,0.7299485394971682
2007-09-17,1.806861343888382,0.2756721263466421,0.7243278736533578
2007-09-18,1.7879614715161223,0.2815309834385712,0.7184690165614288
2007-09-19,1.7688620911163115,0.2876434971911192,0.7123565028088807
2007-09-20,1.7495566786320955,0.2940265015581689,0.7059734984418311
2007-09-21,1.7300383464907587,0.3006983538519957,0.6993016461480043
2007-09-24,1.7102998145986363,0.3076791110653044,0.6923208889346957
2007-09-25,1.6903333782908416,0.3149907312662411,0.6850092687337589
2007-09-26,1.670130872835679,0.3226573043273504,0.6773426956726496
2007-09-27,1.6496836340299827,0.33070531709766254,0.6692946829023374
2007-09-28,1.6289824543459575,0.3391639591701602,0.6608360408298398
2007-10-01,1.6347694509779738,0.3367669646709194,0.6632330353290806
2007-10-02,1.6405371589497952,0.33440315468025267,0.6655968453197474
2007-10-03,1.6462857762053846,0.33207184687927077,0.6679281531207293
2007-10-04,1.652015497326126,0.3297723775023488,0.6702276224976512
2007-10-05,1.6577265136102544,0.3275041007112683,0.6724958992887318
2007-10-08,1.6634190131498905,0.32526638799450946,0.6747336120054905
2007-10-09,1.6690931809057696,0.3230586275905239,0.6769413724094762
2007-10-10,1.6747491987797414,0.3208802239338801,0.6791197760661198
2007-10-11,1.6803872456851299,0.3187305971232284,0.6812694028767716
2007-10-12,1.686007497615022,0.31660918241009134,0.6833908175899086
2007-10-15,1.691610127708568,0.3145154297075335,0.6854845702924666
2007-10-16,1.7005787856748247,0.31120674080834015,0.6887932591916599
2007-10-17,1.7095001350266303,0.30796703411707255,0.6920329658829274
2007-10-18,1.718374918125613,0.3047941726411177,0.6952058273588824
2007-10-19,1.7272038581190483,0.30168610680666824,0.6983138931933317
2007-10-22,1.735987659628987,0.2986408700320143,0.7013591299679858
2007-10-23,1.7447270094099183,0.295656574567216,0.704343425432784
2007-10-24,1.7534225769767207,0.29273140758163346,0.7072685924183666
2007-10-25,1.762075015204521,0.2898636274822514,0.7101363725177485
2007-10-26,1.7706849609019755,0.28705156044707014,0.7129484395529299
2007-10-29,1.7792530353594116,0.2842935971590367,0.7157064028409633
2007-10-30,1.7877798448731514,0.2815881897271144,0.7184118102728856
2007-10-31,1.79626598124728,0.2789338487820917,0.7210661512179083
2007-11-01,1.8198852948583255,0.2717405673744877,0.7282594326255123
2007-11-02,1.8432008769039172,0.26490928027339317,0.7350907197266068
2007-11-05,1.8662241824169377,0.2584133130429077,0.7415866869570923
2007-11-06,1.8889659640056093,0.2522285504217026,0.7477714495782974
2007-11-07,1.9114363307159576,0.24633313649714808,0.753666863502852
2007-11-08,1.9336448007002125,0.24070721607693288,0.7592927839230671
2007-11-09,1.955600348469633,0.23533271080058443,0.7646672891994155
2007-11-12,1.9773114473971938,0.23019312466494415,0.7698068753350559
2007-11-13,1.9987861080410356,0.2252733745509596,0.7747266254490404
2007-11-14,2.0200319127802295,0.2205596420799383,0.7794403579200617
2007-11-15,2.0410560471875043,0.21603924373114694,0.7839607562688531
2007-11-16,2.031429570628102,0.21809161546733494,0.7819083845326651
2007-11-19,2.0217589335040906,0.2201829914555094,0.7798170085444907
2007-11-20,2.012043508167257,0.22231449213635454,0.7776855078636454
2007-11-21,2.0022826519591908,0.22448728124491005,0.77551271875509
2007-11-23,1.9924757067038712,0.22670256792114263,0.7732974320788574
2007-11-26,1.9826219981779798,0.22896160894516346,0.7710383910548365
2007-11-27,1.9727208355577406,0.2312657111057619,0.7687342888942381
2007-11-28,1.9627715108410007,0.23361623371162346,0.7663837662883766
2007-11-29,1.952773298243179,0.23601459125536112,0.7639854087446389
2007-11-30,1.942725453565634,0.2384622562413152,0.7615377437586848
2007-12-03,1.9481865898112911,0.23712722024841584,0.7628727797515842
2007-12-04,1.9536329959188976,0.23580692015997165,0.7641930798400284
2007-12-05,1.95906479303974,0.23450111376294128,0.7654988862370588
2007-12-06,1.9644821006734292,0.23320956411970115,0.7667904358802988
2007-12-07,1.969885036699254,0.23193203942526025,0.7680679605747398
2007-12-10,1.9752737174067732,0.23066831286908562,0.7693316871309144
2007-12-11,1.980648257525671,0.22941816250136665,0.7705818374986333
2007-12-12,1.9860087702548925,0.2281813711035531,0.7718186288964469
2007-12-13,1.9913553672910853,0.22695772606300693,0.7730422739369931
2007-12-14,1.9966881588563652,0.22574701925161764,0.7742529807483823
2007-12-17,1.9905805217646177,0.22713444979113553,0.7728655502088645
2007-12-18,1.984454211431487,0.2285390113055839,0.7714609886944161
2007-12-19,1.978309054241934,0.22996102307783003,0.7700389769221699
2007-12-20,1.9721448738738088,0.23140081237607682,0.7685991876239232
2007-12-21,1.9659614912383845,0.23285871470511849,0.7671412852948816
2007-12-24,1.9597587244191992,0.23433507406714457,0.7656649259328554
2007-12-26,1.9535363886091504,0.2358302432325186,0.7641697567674814
2007-12-27,1.9472942960457795,0.23734458402097827,0.7626554159790218
2007-12-28,1.941032255944679,0.2388784675937296,0.7611215324062703
2007-12-31,1.9347500744309607,0.24043227475692955,0.7595677252430705
2008-01-02,1.9413354918495485,0.2388038479606998,0.7611961520393002
2008-01-03,1.947898812693229,0.2371972904475351,0.7628027095524649
2008-01-04,1.9544402596393617,0.23561216459469264,0.7643878354053073
2008-01-07,1.960960051650209,0.234048044379964,0.765951955620036
2008-01-08,1.9674584040591327,0.23250451499977068,0.7674954850002293
2008-01-09,1.973935528654242,0.23098117250224864,0.7690188274977514
2008-01-10,1.980391633759574,0.22947762343464218,0.7705223765653578
2008-01-11,1.986826924313904,0.22799348450435822,0.7720065154956418
2008-01-14,1.9932416019472607,0.22652838225307023,0.7734716177469297
2008-01-15,1.9996358650552364,0.22508195274328585,0.7749180472567141
2008-01-16,1.98948508641944,0.22738464478416062,0.7726153552158394
2008-01-17,1.9792841216276555,0.22973450455041977,0.7702654954495802
2008-01-18,1.9690322017189124,0.23213299357117595,0.767867006428824
2008-01-22,1.9587285378923949,0.2345816343387321,0.7654183656612679
2008-01-23,1.9483723207833243,0.23708201351921934,0.7629179864807807
2008-01-24,1.9379627197044964,0.23963578536824154,0.7603642146317584
2008-01-25,1.927498881851471,0.24224467536695632,0.7577553246330437
2008-01-28,1.9169799314692575,0.2449104840953689,0.7550895159046311
2008-01-29,1.9064049689781943,0.24763509136108705,0.7523649086389129
2008-01-30,1.8957730700565512,0.2504204606034078,0.7495795393965923
2008-01-31,1.8850832846772072,0.2532686435943943,0.7467313564056057
2008-02-01,1.8896708838201686,0.2520404036483897,0.7479595963516104
2008-02-04,1.8942477533379345,0.25082391817942684,0.7491760818205732
2008-02-05,1.8988139697589328,0.24961901954334928,0.7503809804566507
2008-02-06,1.9033696087061691,0.24842554326650143,0.7515744567334985
2008-02-07,1.9079147449121556,0.24724332797116164,0.7527566720288383
2008-02-08,1.9124494522335198,0.2460722153030698,0.7539277846969302
2008-02-11,1.916973803665312,0.24491204986097986,0.7550879501390202
2008-02-12,1.9214878713550063,0.24376267912817384,0.7562373208718262
2008-02-13,1.9259917266162219,0.24262395340587029,0.7573760465941297
2008-02-14,1.9304854399421478,0.24149572574847067,0.7585042742515293
2008-02-15,1.9349690810187,0.2403778519005814,0.7596221480994186
2008-02-19,1.9421242348744152,0.2386099194588009,0.761390080541199
2008-02-20,1.9492533182769594,0.236867755621691,0.7631322443783091
2008-02-21,1.9563566162691737,0.2351508010709261,0.7648491989290739
2008-02-22,1.9634344087372329,0.2334585125608723,0.7665414874391276
2008-02-25,1.9704869705403083,0.23179036234530226,0.7682096376546977
2008-02-26,1.9775145716360747,0.23014583762847457,0.7698541623715254
2008-02-27,1.9845174772022132,0.22852444003938133,0.7714755599606187
2008-02-28,1.9914959477540712,0.22692568512802833,0.7730743148719716
2008-02-29,1.9984502392586225,0.2253491018826804,0.7746508981173196
2008-03-03,2.010807326738995,0.22258792014553977,0.7774120798544603
2008-03-04,2.02308951616808,0.21989345871313593,0.7801065412868641
2008-03-05,2.035298163440583,0.21726332816027388,0.7827366718397262
2008-03-06,2.0474345840282737,0.21469525182357768,0.7853047481764224
2008-03-07,2.059500054647301,0.2121870592265017,0.7878129407734983
2008-03-10,2.0714958148381086,0.20973667995913822,0.7902633200408617
2008-03-11,2.083423068463505,0.20734213797653236,0.7926578620234677
2008-03-12,2.095282985129987,0.20500154628249215,0.7949984537175079
2008-03-13,2.107076701537091,0.20271310196882145,0.7972868980311786
2008-03-14,2.1188053227591626,0.20047508158255611,0.7995249184174439
2008-03-17,2.1063853558604793,0.20284619046092744,0.7971538095390726
2008-03-18,2.093893534823172,0.20527370335491948,0.7947262966450805
2008-03-19,2.0813285769631054,0.20775965480870678,0.7922403451912932
2008-03-20,2.068689160973345,0.21030617836405974,0.7896938216359403
2008-03-24,2.0559739252761196,0.2129155126544139,0.7870844873455861
2008-03-25,2.043181466283261,0.2155900079546507,0.7844099920453493
2008-03-26,2.030310336558811,0.2183321332268462,0.7816678667731538
2008-03-27,2.017359042877004,0.2211444837063588,0.7788555162936412
2008-03-28,2.004326044168242,0.2240297890772208,0.7759702109227792
2008-03-31,1.9912097493450616,0.22699092229094006,0.7730090777090599
2008-04-01,1.9880541995671863,0.2277120793048068,0.7722879206951931
2008-04-02,1.9848935580966145,0.22843785047541149,0.7715621495245886
2008-04-03,1.981727800300304,0.2291682802908503,0.7708317197091497
2008-04-04,1.978556901345947,0.2299034138134505,0.7700965861865495
2008-04-07,1.975380836199713,0.23064329668906877,0.7693567033109312
2008-04-08,1.9721995796239444,0.23138797515657436,0.7686120248434256
2008-04-09,1.9690131061748297,0.23213749605751505,0.7678625039424849
2008-04-10,1.9658213902000379,0.232891906845974,0.767108093154026
2008-04-11,1.9626244058363158,0.23365125559862113,0.7663487444013789
2008-04-14,1.9594221270070562,0.2344155910249619,0.7655844089750381
2008-04-15,1.9562145274198217,0.23518496247779092,0.7648150375222091
2008-04-16,1.9449331026937977,0.23792121735849578,0.7620787826415042
2008-04-17,1.933585351101049,0.24072201776902127,0.7592779822309788
2008-04-18,1.9221700889405757,0.24358967708650486,0.7564103229134951
2008-04-21,1.9106860968786383,0.24652662064613606,0.7534733793538639
2008-04-22,1.8991321184287195,0.24953539260002788,0.7504646073999721
2008-04-23,1.8875068583470926,0.25261866328674704,0.7473813367132529
2008-04-24,1.8758089809381862,0.25577923715643025,0.7442207628435697
2008-04-25,1.8640371082634792,0.2590200613009864,0.7409799386990136
2008-04-28,1.8521898182471224,0.26234423464399304,0.737655765356007
2008-04-29,1.8402656426709105,0.265755017850604,0.7342449821493959
2008-04-30,1.828263065050611,0.26925584402416797,0.7307441559758321
2008-05-01,1.8208984647115534,0.27143825204983413,0.7285617479501658
2008-05-02,1.8135049296353838,0.27365603395652127,0.7263439660434787
2008-05-05,1.8060821089157506,0.27591005539918206,0.724089944600818
2008-05-06,1.7986296444957304,0.27820121049057006,0.72179878950943
2008-05-07,1.791147170962153,0.28053042297988584,0.7194695770201142
2008-05-08,1.7836343153322634,0.28289864749047516,0.7171013525095249
2008-05-09,1.7760906968323549,0.28530687082006384,0.7146931291799361
2008-05-12,1.768515926668014,0.2877561133072425,0.7122438866927575
2008-05-13,1.760909607785579,0.29024743026817296,0.709752569731827
2008-05-14,1.7532713346243969,0.2927819135077656,0.7072180864922344
2008-05-15,1.7456006928594459,0.29536069290986344,0.7046393070901366
2008-05-16,1.7589553162651816,0.2908927487667245,0.7091072512332754
2008-05-19,1.7722097760914086,0.28655781271369807,0.7134421872863019
2008-05-20,1.7853663060354803,0.28235003160020605,0.7176499683997939
2008-05-21,1.7984270579878205,0.27826389080428854,0.7217361091957115
2008-05-22,1.8113941061660057,0.274294190103424,0.7257058098965761
2008-05-23,1.8242694509840596,0.27043602158040864,0.7295639784195913
2008-05-27,1.8370550226773985,0.2666847493668077,0.7333152506331924
2008-05-28,1.8497526847020245,0.26303599104809566,0.7369640089519043
2008-05-29,1.862364236924921,0.2594856005735835,0.7405143994264165
2008-05-30,1.8748914186211085,0.2560296525309413,0.7439703474690587
2008-06-02,1.8788518647709043,0.25495141643342734,0.7450485835665727
2008-06-03,1.8828046323926568,0.25388204807189857,0.7461179519281014
2008-06-04,1.8867497679907932,0.25282143901167753,0.7471785609883225
2008-06-05,1.8906873176022103,0.25176948257489395,0.748230517425106
2008-06-06,1.8946173268028283,0.25072607380509787,0.7492739261949022
2008-06-09,1.898539840714026,0.24969110943272313,0.7503088905672769
2008-06-10,1.902454904008964,0.24866448784137815,0.7513355121586218
2008-06-11,1.906362560918793,0.24764610903494172,0.7523538909650582
2008-06-12,1.9102628552387508,0.24663587460544092,0.7533641253945591
2008-06-13,1.9141558303341561,0.24563368770168806,0.754366312298312
2008-06-16,1.9134052782203552,0.2458264299756983,0.7541735700243017
2008-06-17,1.912654501396839,0.24601945700597957,0.7539805429940204
2008-06-18,1.9119034996314628,0.24621276941314535,0.7537872305868547
2008-06-19,1.9111522726916799,0.24640636781959913,0.7535936321804009
2008-06-20,1.9104008203445448,0.24660025284953924,0.7533997471504608
2008-06-23,1.9096491423567088,0.2467944251289666,0.7532055748710333
2008-06-24,1.908897238494421,0.24698888528569024,0.7530111147143097
2008-06-25,1.9081451085235257,0.24718363394933482,0.7528163660506652
2008-06-26,1.9073927522094638,0.24737867175134598,0.752621328248654
2008-06-27,1.906640169317269,0.24757399932499793,0.7524260006750021
2008-06-30,1.9058873596115689,0.24776961730539934,0.7522303826946006
2008-07-01,1.9139285042334684,0.24569204125504573,0.7543079587449543
2008-07-02,1.9219356757028916,0.24364910064349374,0.7563508993565062
2008-07-03,1.929909300523086,0.2416399356087446,0.7583600643912554
2008-07-07,1.93784979634733,0.23966371453578886,0.7603362854642112
2008-07-08,1.9457575722339138,0.23771963290564008,0.7622803670943599
2008-07-09,1.953633028891748,0.23580691220021036,0.7641930877997897
2008-07-10,1.9614765589170244,0.2339247988598894,0.7660752011401106
2008-07-11,1.9692885470213184,0.23207256329089154,0.7679274367091085
2008-07-14,1.977069370251512,0.23024949891962007,0.7697505010803799
2008-07-15,1.9848193982018951,0.2284549212914697,0.7715450787085303
2008-07-16,1.9744957543690964,0.23085011804485303,0.769149881955147
2008-07-17,1.964117476970992,0.23329615937548223,0.7667038406245178
2008-07-18,1.9536836891614606,0.23579468311015436,0.7642053168898456
2008-07-21,1.9431934903853296,0.23834739822484188,0.7616526017751581
2008-07-22,1.9326459554710502,0.240956088752229,0.759043911247771
2008-07-23,1.9220401336782365,0.24362261794971338,0.7563773820502866
2008-07-24,1.91137504769729,0.24634893274836234,0.7536510672516377
2008-07-25,1.9006496925981387,0.24913706850517248,0.7508629314948275
2008-07-28,1.8898630347248746,0.25198915408304456,0.7480108459169554
2008-07-29,1.8790140105328645,0.25490741728514754,0.7450925827148525
2008-07-30,1.868101525364624,0.2578941906728651,0.7421058093271349
2008-07-31,1.8571244521604635,0.2609519177992959,0.7390480822007042
2008-08-01,1.857417391028275,0.26086961327076247,0.7391303867292376
2008-08-04,1.857710285246363,0.2607873602104523,0.7392126397895478
2008-08-05,1.8580031348355663,0.26070515857018395,0.739294841429816
2008-08-06,1.858295939816709,0.26062300830183577,0.7393769916981643
2008-08-07,1.858588700210597,0.26054090935734636,0.7394590906426537
2008-08-08,1.858881416038022,0.2604588616887139,0.7395411383112861
2008-08-11,1.8591740873197589,0.2603768652479966,0.7396231347520035
2008-08-12,1.8594667140765655,0.2602949199873124,0.7397050800126876
2008-08-13,1.8597592963291847,0.26021302585883876,0.7397869741411612
2008-08-14,1.860051834098343,0.2601311828148125,0.7398688171851875
2008-08-15,1.8603443274047504,0.26004939080753026,0.7399506091924697
2008-08-18,1.8612395246265965,0.25979929993476786,0.7402007000652322
2008-08-19,1.8621343058906903,0.25954968561393377,0.7404503143860662
2008-08-20,1.8630286717885183,0.25930054648649004,0.74069945351351
2008-08-21,1.8639226229101669,0.25905188119905365,0.7409481188009464
2008-08-22,1.8648161598443265,0.2588036884033726,0.7411963115966274
2008-08-25,1.8657092831782964,0.25855596675630127,0.7414440332436987
2008-08-26,1.8666019934979894,0.25830871491977647,0.7416912850802235
2008-08-27,1.8674942913879353,0.25806193156079366,0.7419380684392063
2008-08-28,1.8683861774312887,0.25781561535138214,0.7421843846486178
