Date,PredictedRisk,StockAllocation,BondAllocation,StockAllocation_Optimal,BondAllocation_Optimal
2007-03-07,1.2458188296708554,0.5798727870632587,0.4201272129367412,0.8465296161507426,0.15347038384925737
2007-03-08,1.2477425664396091,0.5780861001457693,0.4219138998542306,0.8439213140814152,0.15607868591858476
2007-03-09,1.2496631377198943,0.5763105778180482,0.4236894221819518,0.8413293106832819,0.15867068931671813
2007-03-12,1.2515805586511777,0.574546115267944,0.425453884732056,0.8387534529459036,0.16124654705409636
2007-03-13,1.253494844252632,0.5727926089944295,0.4272073910055705,0.83619358977289,0.16380641022710996
2007-03-14,1.25540600942447,0.5710499567871301,0.4289500432128699,0.8336495719520146,0.1663504280479854
2007-03-15,1.2573140689492557,0.5693180577062381,0.4306819422937619,0.831121252125895,0.16887874787410495
2007-03-16,1.2512779241498413,0.5748240687118037,0.4251759312881963,0.8391592243967937,0.1608407756032063
2007-03-19,1.2452122588937384,0.5804378627012343,0.4195621372987657,0.8473545440893929,0.15264545591060708
2007-03-20,1.239116635622242,0.5861626396220069,0.4138373603779931,0.8557118826598641,0.1442881173401359
2007-03-21,1.2329906058593123,0.5920017274549298,0.4079982725450701,0.8642360984743503,0.13576390152564966
2007-03-22,1.226833709826379,0.597958588685769,0.402041411314231,0.8729322462565972,0.12706775374340284
2007-03-23,1.2206454760394836,0.6040368271735941,0.3959631728264059,0.8818055871147358,0.11819441288526422
2007-03-26,1.2144254208877792,0.6102401954445051,0.3897598045554948,0.8908615991890585,0.1091384008109415
2007-03-27,1.208173048192305,0.6165726024418214,0.3834273975581785,0.9001059889661626,0.09989401103383744
2007-03-28,1.201887848743912,0.6230381217664059,0.376961878233594,0.9095447033086218,0.0904552966913782
2007-03-29,1.1955692998191036,0.6296410004437061,0.3703589995562939,0.9191839422535855,0.08081605774641454
2007-03-30,1.1892168646725074,0.6363856682572061,0.3636143317427939,0.929030172638257,0.07096982736174295
2007-04-02,1.1795073435627603,0.6469060476305812,0.3530939523694187,0.9443883907015788,0.05561160929842124
2007-04-03,1.1697185578650164,0.6577786136183795,0.3422213863816205,0.960260749807853,0.03973925019214697
2007-04-04,1.1598485071858862,0.6690213444668837,0.3309786555331163,0.9766734955720929,0.02332650442790707
2007-04-05,1.149895105549424,0.6806534632017407,0.3193465367982593,0.9936546908054606,0.00634530919453935
2007-04-09,1.1398561761816248,0.6926955472620427,0.3073044527379572,1.0,0.0
2007-04-10,1.1297294458790157,0.705169649930079,0.294830350069921,1.0,0.0
2007-04-11,1.1195125389200693,0.7180994350645135,0.2819005649354865,1.0,0.0
2007-04-12,1.109202970473242,0.7315103268691137,0.2684896731308863,1.0,0.0
2007-04-13,1.0987981394498176,0.7454296766917977,0.2545703233082023,1.0,0.0
2007-04-16,1.102833460495378,0.739984530397059,0.260015469602941,1.0,0.0
2007-04-17,1.1068548787577583,0.7346172838763827,0.2653827161236173,1.0,0.0
2007-04-18,1.1108625417421647,0.7293262822119294,0.2706737177880706,1.0,0.0
2007-04-19,1.1148565943637827,0.7241099169717372,0.2758900830282628,1.0,0.0
2007-04-20,1.1188371790110012,0.7189666245901218,0.2810333754098781,1.0,0.0
2007-04-23,1.1228044356066684,0.7138948848152864,0.2861051151847136,1.0,0.0
2007-04-24,1.1267585016674495,0.7088932192209143,0.2911067807790857,1.0,0.0
2007-04-25,1.13069951236136,0.7039601897786888,0.2960398102213112,1.0,0.0
2007-04-26,1.1346276005635425,0.6990943974888468,0.3009056025111531,1.0,0.0
2007-04-27,1.138542896910353,0.6942944810660419,0.3057055189339581,1.0,0.0
2007-04-30,1.1424455298518166,0.6895591156779186,0.3104408843220814,1.0,0.0
2007-05-01,1.154491205371656,0.6752448049664616,0.3247551950335384,0.985758839367097,0.014241160632903038
2007-05-02,1.1664126610456391,0.6615125062591098,0.3384874937408901,0.9657116879695036,0.034288312030496426
2007-05-03,1.1782136845543554,0.6483274116580968,0.3516725883419032,0.946463374683353,0.053536625316647046
2007-05-04,1.189897874915596,0.6356574357780372,0.3643425642219627,0.9279670595299812,0.07203294047001885
2007-05-07,1.2014686553840723,0.6234729545923992,0.3765270454076008,0.9101794957553273,0.0898205042446727
2007-05-08,1.2129292852387938,0.611746573782083,0.388253426217917,0.893060691652676,0.10693930834732401
2007-05-09,1.22428287057315,0.6004529227689634,0.3995470772310365,0.8765736098816984,0.12342639011830159
2007-05-10,1.2355323741889086,0.5895684711715621,0.4104315288284379,0.8606838995205286,0.1393161004794714
2007-05-11,1.2466806246834583,0.5790713648853003,0.4209286351146997,0.8453596567668618,0.15464034323313824
2007-05-14,1.2577303248092562,0.5689412793817995,0.4310587206182005,0.8305712107763498,0.16942878922365023
2007-05-15,1.268684059175486,0.5591592881529065,0.4408407118470935,0.8162909316100824,0.18370906838991763
2007-05-16,1.2688482251953597,0.5590146073082081,0.4409853926917919,0.8160797186981139,0.1839202813018861
2007-05-17,1.2690123703610623,0.5588700009781224,0.4411299990218775,0.8158686145666022,0.1841313854333978
2007-05-18,1.2691764946806536,0.5587254691051283,0.4412745308948717,0.8156576191315741,0.18434238086842591
2007-05-21,1.2693405981621877,0.5585810116317633,0.4414189883682367,0.8154467323091432,0.18455326769085678
2007-05-22,1.2695046808137125,0.5584366285006247,0.4415633714993753,0.8152359540155104,0.1847640459844896
2007-05-23,1.269668742643272,0.5582923196543687,0.4417076803456313,0.8150252841669614,0.1849747158330386
2007-05-24,1.2698327836589047,0.55814808503571,0.44185191496429,0.8148147226798685,0.18518527732013146
2007-05-25,1.2699968038686444,0.5580039245874222,0.4419960754125778,0.8146042694706893,0.1853957305293107
2007-05-29,1.2701608032805187,0.5578598382523383,0.4421401617476617,0.8143939244559684,0.18560607554403163
2007-05-30,1.2703247819025505,0.5577158259733501,0.4422841740266499,0.8141836875523357,0.18581631244766428
2007-05-31,1.2704887397427576,0.5575718876934068,0.4424281123065932,0.8139735586765063,0.18602644132349366
2007-06-01,1.2701361028474047,0.5578815359484752,0.4421184640515248,0.8144255999247814,0.18557440007521864
2007-06-04,1.2697833697898833,0.5581915267654889,0.4418084732345111,0.8148781412634873,0.18512185873651266
2007-06-05,1.2694305404903514,0.558501860712931,0.441498139287069,0.8153311835225269,0.18466881647747313
2007-06-06,1.2690776148688574,0.5588125383605429,0.4411874616394571,0.8157847275336391,0.18421527246636094
2007-06-07,1.2687245928453383,0.5591235602793279,0.4408764397206721,0.8162387741304056,0.18376122586959442
2007-06-08,1.2683714743396206,0.559434927041555,0.440565072958445,0.8166933241482554,0.18330667585174465
2007-06-11,1.2680182592714182,0.5597466392207625,0.4402533607792375,0.8171483784244709,0.18285162157552914
2007-06-12,1.2676649475603354,0.5600586973917605,0.4399413026082395,0.8176039377981905,0.18239606220180948
2007-06-13,1.2673115391258645,0.5603711021306349,0.4396288978693651,0.8180600031104156,0.1819399968895844
2007-06-14,1.2669580338873845,0.5606838540147522,0.4393161459852478,0.8185165752040173,0.18148342479598267
2007-06-15,1.2666044317641645,0.56099695362276,0.4390030463772399,0.8189736549237373,0.1810263450762627
2007-06-18,1.261408354294596,0.5656282649959875,0.4343717350040125,0.8257346934247991,0.1742653065752009
2007-06-19,1.256190415236004,0.5703370154259352,0.4296629845740648,0.8326087816437009,0.1673912183562991
2007-06-20,1.2509503372409747,0.5751251669887535,0.4248748330112465,0.8395987839251876,0.1604012160748124
2007-06-21,1.2456878370477351,0.5799947486799693,0.4200052513200307,0.8467076623065247,0.15329233769347528
2007-06-22,1.2404026253020557,0.5849478592941026,0.4150521407058973,0.8539384807213174,0.1460615192786826
2007-06-25,1.2350944063722038,0.5899866704543444,0.4100133295456556,0.8612944094224003,0.13870559057759968
2007-06-26,1.2297628781566123,0.5951134298015092,0.4048865701984908,0.8687787296372397,0.13122127036276032
2007-06-27,1.2244077318838942,0.6003304643521301,0.3996695356478699,0.876394838470263,0.123605161529737
2007-06-28,1.2190286519048492,0.6056401840362443,0.3943598159637557,0.8841462540675099,0.1158537459324901
2007-06-29,1.2136253154760466,0.6110450854262116,0.3889549145737884,0.8920366210601628,0.1079633789398372
2007-07-02,1.2404872806986835,0.5848680240485067,0.4151319759514933,0.8538219329175283,0.14617806708247172
2007-07-03,1.266776563252242,0.5608445057759643,0.4391554942240356,0.8187511033225754,0.1812488966774246
2007-07-05,1.2925283826106346,0.5387190489766481,0.4612809510233518,0.7864511663892673,0.21354883361073274
2007-07-06,1.317774489808166,0.5182750682141908,0.4817249317858092,0.7566059389988187,0.24339406100118133
2007-07-09,1.3425436276027054,0.4993277406331483,0.5006722593668518,0.72894560676372,0.27105439323628
2007-07-10,1.3668619149994337,0.4817183871986591,0.5182816128013408,0.7032385214578967,0.29676147854210333
2007-07-11,1.390753170798092,0.4653100062413858,0.5346899937586143,0.6792846806443589,0.3207153193556411
2007-07-12,1.4142391875813172,0.4499836926605761,0.550016307339424,0.6569105002344175,0.34308949976558245
2007-07-13,1.4373399651179009,0.4356357444106028,0.5643642555893972,0.6359645903804421,0.36403540961955794
2007-07-16,1.4596750763279762,0.4224060445654555,0.5775939554345445,0.6166511599495701,0.3833488400504299
2007-07-17,1.4816744128953478,0.4099557170435987,0.5900442829564012,0.5984754993337208,0.4015245006662792
2007-07-18,1.5033527641497553,0.3982178365174068,0.6017821634825933,0.5813399073246813,0.4186600926753187
2007-07-19,1.524723864613463,0.3871329293584074,0.6128670706415926,0.5651575611071641,0.4348424388928359
2007-07-20,1.545800496413349,0.3766479643620578,0.6233520356379422,0.549851042864318,0.45014895713568204
2007-07-23,1.5665945792527076,0.3667155032135535,0.6332844967864464,0.53535109958183,0.46464890041817
2007-07-24,1.587117249741374,0.3572929819521464,0.6427070180478536,0.5215955940907246,0.47840440590927535
2007-07-25,1.607378931583244,0.348342100454526,0.6516578995454739,0.5085286138022278,0.4914713861977722
2007-07-26,1.627389397876967,0.339828301452548,0.660171698547452,0.49609971014970494,0.5039002898502951
2007-07-27,1.6471578265866431,0.3317203241298118,0.6682796758701881,0.48426324690483474,0.5157367530951653
2007-07-30,1.6666928500760092,0.3239898201303376,0.6760101798696624,0.4729778396063322,0.5270221603936678
2007-07-31,1.686002599464615,0.3166110220296138,0.6833889779703862,0.4622058715760784,0.5377941284239216
2007-08-01,1.707536436849152,0.3086757768763176,0.6913242231236825,0.4506215720822156,0.5493784279177845
2007-08-02,1.72880564555509,0.3011273243311984,0.6988726756688016,0.43960193333021647,0.5603980666697835
2007-08-03,1.749819853755611,0.2939380642923113,0.7060619357076887,0.42910666320045443,0.5708933367995456
2007-08-06,1.7705881195624984,0.2870829615589563,0.7129170384410437,0.41909921395468064,0.5809007860453194
2007-08-07,1.791118977188808,0.2805392546359752,0.7194607453640247,0.40954635713281035,0.5904536428671896
2007-08-08,1.811420478413695,0.2742862033308886,0.7257137966691114,0.40041781508158925,0.5995821849184108
2007-08-09,1.8315002299208345,0.268304869245277,0.731695130754723,0.391685940504054,0.608314059495946
2007-08-10,1.8513654270015043,0.2625779242650938,0.7374220757349061,0.38332543688334864,0.6166745631166514
2007-08-13,1.871022884045784,0.2570894829698981,0.7429105170301018,0.3753131138246686,0.6246868861753314
2007-08-14,1.890479062188248,0.2518249555466323,0.7481750444533677,0.36762767233085014,0.6323723276691499
2007-08-15,1.9097400944261365,0.2467709183394891,0.753229081660511,0.36024951582407166,0.6397504841759283
2007-08-16,1.9018785126090163,0.2488152333176235,0.7511847666823765,0.36323391725200516,0.6367660827479948
2007-08-17,1.893985367584663,0.2508934194359367,0.7491065805640633,0.36626776559990754,0.6337322344000924
2007-08-20,1.88606026778153,0.2530063241946718,0.7469936758053282,0.36935229809441145,0.6306477019055885
2007-08-21,1.8781028134641184,0.2551548235880105,0.7448451764119894,0.37248879355913944,0.6275112064408606
2007-08-22,1.870112596492674,0.257339823311313,0.7426601766886869,0.3756785741770994,0.6243214258229006
2007-08-23,1.8620892000737133,0.2595622600302489,0.740437739969751,0.37892300734342915,0.6210769926565709
2007-08-24,1.8540321985009456,0.2618231027155519,0.738176897284448,0.38222350761394436,0.6177764923860556
2007-08-27,1.8459411568861397,0.2641233540473878,0.7358766459526123,0.3855815387553105,0.6144184612446895
2007-08-28,1.8378156308794455,0.2664640518936131,0.7335359481063869,0.38899861590308493,0.6110013840969151
2007-08-29,1.8296551663786729,0.2688462708664954,0.7311537291335046,0.39247630783429976,0.6075236921657002
2007-08-30,1.8214592992269767,0.2712711239627972,0.7287288760372028,0.39601623936174773,0.6039837606382523
2007-08-31,1.8132275548983925,0.27373976429248,0.72626023570752,0.39962009385763514,0.6003799061423649
2007-09-04,1.814602717976146,0.2733250242778159,0.726674975722184,0.39901463398221304,0.600985366017787
2007-09-05,1.815976872262556,0.2729115293107895,0.7270884706892105,0.39841099169458327,0.6015890083054167
2007-09-06,1.81735002001987,0.2724992738015326,0.7275007261984674,0.3978091588343542,0.6021908411656458
2007-09-07,1.818722163501892,0.2720882521935698,0.7279117478064301,0.3972091272898829,0.6027908727101171
2007-09-10,1.8200933049540275,0.2716784589635693,0.7283215410364308,0.39661088899791136,0.6033891110020886
2007-09-11,1.821463446613328,0.2712698886210962,0.7287301113789038,0.3960144359432063,0.6039855640567937
2007-09-12,1.8228325907085328,0.2708625357083686,0.7291374642916314,0.39541976015820235,0.6045802398417977
2007-09-13,1.824200739460113,0.2704563948000144,0.7295436051999855,0.39482685372264875,0.6051731462773513
2007-09-14,1.825567895080315,0.2700514605028318,0.7299485394971682,0.3942357087632581,0.6057642912367419
2007-09-17,1.806861343888382,0.2756721263466421,0.7243278736533578,0.40244106036006155,0.5975589396399384
2007-09-18,1.7879614715161225,0.2815309834385712,0.7184690165614288,0.41099413640667315,0.5890058635933269
2007-09-19,1.7688620911163115,0.2876434971911192,0.7123565028088807,0.41991751414761913,0.5800824858523809
2007-09-20,1.7495566786320955,0.2940265015581689,0.7059734984418311,0.42923576869805674,0.5707642313019432
2007-09-21,1.7300383464907587,0.3006983538519957,0.6993016461480043,0.43897569905400835,0.5610243009459916
2007-09-24,1.7102998145986363,0.3076791110653044,0.6923208889346957,0.4491665854967947,0.5508334145032052
2007-09-25,1.6903333782908416,0.3149907312662411,0.6850092687337589,0.45984048360035196,0.540159516399648
2007-09-26,1.670130872835679,0.3226573043273504,0.6773426956726496,0.47103256106182534,0.5289674389381747
2007-09-27,1.6496836340299827,0.3307053170976625,0.6692946829023374,0.4827814848141059,0.5172185151858941
2007-09-28,1.6289824543459577,0.3391639591701602,0.6608360408298398,0.49512986740169357,0.5048701325983065
2007-10-01,1.6347694509779738,0.3367669646709194,0.6632330353290806,0.4916306053590063,0.5083693946409937
2007-10-02,1.6405371589497952,0.3344031546802526,0.6655968453197474,0.4881797878543834,0.5118202121456166
2007-10-03,1.6462857762053846,0.3320718468792707,0.6679281531207293,0.484776418801855,0.5152235811981449
2007-10-04,1.652015497326126,0.3297723775023488,0.6702276224976512,0.4814195292005092,0.5185804707994908
2007-10-05,1.6577265136102544,0.3275041007112683,0.6724958992887318,0.47810817622082963,0.5218918237791703
2007-10-08,1.6634190131498905,0.3252663879945094,0.6747336120054905,0.47484144232775105,0.525158557672249
2007-10-09,1.6690931809057696,0.3230586275905239,0.6769413724094762,0.4716184344387209,0.5283815655612791
2007-10-10,1.6747491987797414,0.3208802239338801,0.6791197760661198,0.46843828311515345,0.5315617168848465
2007-10-11,1.68038724568513,0.3187305971232284,0.6812694028767716,0.4653001417857347,0.5346998582142652
2007-10-12,1.686007497615022,0.3166091824100913,0.6833908175899086,0.4622031860001333,0.5377968139998667
2007-10-15,1.691610127708568,0.3145154297075335,0.6854845702924666,0.4591466127117277,0.5408533872882724
2007-10-16,1.700578785674825,0.3112067408083401,0.6887932591916599,0.45431640993918254,0.5456835900608175
2007-10-17,1.7095001350266303,0.3079670341170725,0.6920329658829274,0.44958691111981397,0.550413088880186
2007-10-18,1.718374918125613,0.3047941726411177,0.6952058273588824,0.44495499655637616,0.5550450034436238
2007-10-19,1.7272038581190483,0.3016861068066682,0.6983138931933317,0.4404176741703186,0.5595823258296815
2007-10-22,1.735987659628987,0.2986408700320143,0.7013591299679858,0.43597207303943686,0.5640279269605631
2007-10-23,1.7447270094099183,0.295656574567216,0.704343425432784,0.4316154373244029,0.5683845626755971
2007-10-24,1.7534225769767209,0.2927314075816334,0.7072685924183666,0.42734512055712903,0.572654879442871
2007-10-25,1.762075015204521,0.2898636274822514,0.7101363725177485,0.42315858026606046,0.5768414197339395
2007-10-26,1.7706849609019757,0.2870515604470701,0.7129484395529299,0.41905337291543077,0.5809466270845692
2007-10-29,1.7792530353594116,0.2842935971590367,0.7157064028409633,0.4150271491372798,0.5849728508627202
2007-10-30,1.7877798448731514,0.2815881897271144,0.7184118102728856,0.41107764923666335,0.5889223507633367
2007-10-31,1.79626598124728,0.2789338487820917,0.7210661512179083,0.4072026989519587,0.5927973010480413
2007-11-01,1.8198852948583253,0.2717405673744877,0.7282594326255123,0.39670155821093106,0.603298441789069
2007-11-02,1.8432008769039168,0.2649092802733931,0.7350907197266068,0.38672887631152314,0.6132711236884769
2007-11-05,1.8662241824169377,0.2584133130429077,0.7415866869570923,0.37724571247139804,0.622754287528602
2007-11-06,1.8889659640056091,0.2522285504217026,0.7477714495782974,0.36821686192949293,0.631783138070507
2007-11-07,1.9114363307159576,0.246333136497148,0.753666863502852,0.35961041824401174,0.6403895817559883
2007-11-08,1.9336448007002125,0.2407072160769328,0.7592927839230671,0.3513973957327487,0.6486026042672512
2007-11-09,1.955600348469633,0.2353327108005844,0.7646672891994155,0.3435514026285904,0.6564485973714096
2007-11-12,1.9773114473971936,0.2301931246649441,0.7698068753350559,0.33604835717510106,0.6639516428248989
2007-11-13,1.998786108041036,0.2252733745509596,0.7747266254490404,0.3288662402203788,0.6711337597796212
2007-11-14,2.020031912780229,0.2205596420799383,0.7794403579200617,0.32198487894881517,0.6780151210511849
2007-11-15,2.0410560471875043,0.2160392437311469,0.7839607562688531,0.31538575727174734,0.6846142427282527
2007-11-16,2.031429570628102,0.2180916154673349,0.7819083845326651,0.31838192039026997,0.68161807960973
2007-11-19,2.02175893350409,0.2201829914555094,0.7798170085444907,0.3214350240226416,0.6785649759773584
2007-11-20,2.012043508167257,0.2223144921363545,0.7776855078636454,0.3245467038486928,0.6754532961513072
2007-11-21,2.0022826519591908,0.22448728124491,0.77551271875509,0.32771865875169354,0.6722813412483064
2007-11-23,1.9924757067038712,0.2267025679211426,0.7732974320788574,0.3309526538994782,0.6690473461005217
2007-11-26,1.98262199817798,0.2289616089451634,0.7710383910548365,0.3342505240075378,0.6657494759924623
2007-11-27,1.9727208355577408,0.2312657111057619,0.7687342888942381,0.33761417679673256,0.6623858232032674
2007-11-28,1.9627715108410009,0.2336162337116234,0.7663837662883766,0.34104559665930423,0.6589544033406958
2007-11-29,1.952773298243179,0.2360145912553611,0.7639854087446389,0.3445468485479724,0.6554531514520276
2007-11-30,1.942725453565634,0.2384622562413152,0.7615377437586848,0.3481200821041098,0.6518799178958903
2007-12-03,1.9481865898112911,0.2371272202484158,0.7628727797515842,0.3461711244502421,0.6538288755497579
2007-12-04,1.9536329959188976,0.2358069201599716,0.7641930798400284,0.344243679065652,0.655756320934348
2007-12-05,1.95906479303974,0.2345011137629412,0.7654988862370588,0.34233739235465876,0.6576626076453412
2007-12-06,1.9644821006734288,0.2332095641197011,0.7667904358802988,0.34045191842292155,0.6595480815770784
2007-12-07,1.969885036699254,0.2319320394252602,0.7680679605747398,0.3385869188689931,0.6614130811310068
2007-12-10,1.9752737174067727,0.2306683128690856,0.7693316871309144,0.33674206258260686,0.6632579374173931
2007-12-11,1.980648257525671,0.2294181625013666,0.7705818374986333,0.3349170255494404,0.6650829744505595
2007-12-12,1.9860087702548923,0.2281813711035531,0.7718186288964469,0.33311149066212137,0.6668885093378787
2007-12-13,1.9913553672910853,0.2269577260630069,0.7730422739369931,0.3313251475372364,0.6686748524627636
2007-12-14,1.9966881588563647,0.2257470192516176,0.7742529807483823,0.32955769233812804,0.670442307661872
2007-12-17,1.9905805217646175,0.2271344497911355,0.7728655502088645,0.33158313838121983,0.6684168616187802
2007-12-18,1.984454211431487,0.2285390113055839,0.7714609886944161,0.33363359314683777,0.6663664068531623
2007-12-19,1.978309054241934,0.22996102307783,0.7700389769221699,0.33570952274135774,0.6642904772586422
2007-12-20,1.9721448738738088,0.2314008123760768,0.7685991876239232,0.3378114049285793,0.6621885950714207
2007-12-21,1.9659614912383845,0.2328587147051184,0.7671412852948816,0.33993972949652335,0.6600602705034766
2007-12-24,1.9597587244191992,0.2343350740671445,0.7656649259328554,0.3420949986381672,0.6579050013618328
2007-12-26,1.9535363886091504,0.2358302432325186,0.7641697567674814,0.3442777273467425,0.6557222726532574
2007-12-27,1.9472942960457795,0.2373445840209782,0.7626554159790218,0.3464884438262456,0.6535115561737543
2007-12-28,1.941032255944679,0.2388784675937296,0.7611215324062703,0.34872768991785336,0.6512723100821467
2007-12-31,1.9347500744309607,0.2404322747569295,0.7595677252430705,0.35099602154296283,0.6490039784570372
2008-01-02,1.9413354918495485,0.2388038479606998,0.7611961520393002,0.348618756147007,0.651381243852993
2008-01-03,1.947898812693229,0.2371972904475351,0.7628027095524649,0.34627341671173006,0.6537265832882699
2008-01-04,1.9544402596393615,0.2356121645946926,0.7643878354053073,0.3439593643718142,0.6560406356281858
2008-01-07,1.960960051650209,0.234048044379964,0.765951955620036,0.3416759771970277,0.6583240228029723
2008-01-08,1.9674584040591327,0.2325045149997706,0.7674954850002293,0.33942264963470165,0.6605773503652983
2008-01-09,1.973935528654242,0.2309811725022486,0.7690188274977514,0.3371987919740856,0.6628012080259145
2008-01-10,1.980391633759574,0.2294776234346421,0.7705223765653578,0.33500382983159444,0.6649961701684055
2008-01-11,1.986826924313904,0.2279934845043582,0.7720065154956418,0.3328372036559974,0.6671627963440026
2008-01-14,1.9932416019472607,0.2265283822530702,0.7734716177469297,0.33069836825265725,0.6693016317473428
2008-01-15,1.9996358650552364,0.2250819527432858,0.7749180472567141,0.3285867923259647,0.6714132076740353
2008-01-16,1.98948508641944,0.2273846447841606,0.7726153552158394,0.33194838654621983,0.6680516134537802
2008-01-17,1.9792841216276555,0.2297345045504197,0.7702654954495802,0.33537883875973684,0.6646211612402632
2008-01-18,1.9690322017189124,0.2321329935711759,0.767867006428824,0.33888028258565833,0.6611197174143417
2008-01-22,1.9587285378923949,0.2345816343387321,0.7654183656612679,0.34245494064048476,0.6575450593595152
2008-01-23,1.9483723207833243,0.2370820135192193,0.7629179864807807,0.3461051292251377,0.6538948707748623
2008-01-24,1.9379627197044964,0.2396357853682415,0.7603642146317584,0.34983326331130155,0.6501667366886985
2008-01-25,1.927498881851471,0.2422446753669563,0.7577553246330437,0.3536418618495712,0.6463581381504289
2008-01-28,1.9169799314692573,0.2449104840953689,0.7550895159046311,0.35753355342389626,0.6424664465761037
2008-01-29,1.9064049689781943,0.247635091361087,0.7523649086389129,0.3615110822789592,0.6384889177210409
2008-01-30,1.8957730700565512,0.2504204606034078,0.7495795393965923,0.3655773147495004,0.6344226852504996
2008-01-31,1.8850832846772072,0.2532686435943943,0.7467313564056057,0.3697352461232034,0.6302647538767966
2008-02-01,1.8896708838201688,0.2520404036483897,0.7479595963516104,0.3679421951071381,0.6320578048928619
2008-02-04,1.8942477533379345,0.2508239181794268,0.7491760818205732,0.36616630391157207,0.6338336960884279
2008-02-05,1.8988139697589328,0.2496190195433492,0.7503809804566507,0.36440732780050983,0.6355926721994902
2008-02-06,1.903369608706169,0.2484255432665014,0.7515744567334985,0.36266502666642547,0.6373349733335745
2008-02-07,1.907914744912156,0.2472433279711616,0.7527566720288383,0.36093916492140365,0.6390608350785963
2008-02-08,1.91244945223352,0.2460722153030698,0.7539277846969302,0.3592295113913426,0.6407704886086574
2008-02-11,1.916973803665312,0.2449120498609798,0.7550879501390202,0.3575358392131092,0.6424641607868908
2008-02-12,1.9214878713550063,0.2437626791281738,0.7562373208718262,0.3558579257345603,0.6441420742654397
2008-02-13,1.9259917266162216,0.2426239534058702,0.7573760465941297,0.354195552417329,0.645804447582671
2008-02-14,1.930485439942148,0.2414957257484706,0.7585042742515293,0.3525485047422929,0.6474514952577071
